"user_type","code","type","name","parent_id","note"
"View","3415","view","AJUSTES POR INFLACIóN DECRETO 3019 DE 1989","34","Descripción:
Registra el saldo de los ajustes por inflación efectuados a propiedades, planta y equipos adquiridos entre 1989 y 1991, de conformidad con las disposiciones legales.
Dinámica:
Créditos
1. Por el saldo de los ajustes efectuados, conforme a las normas legales.
Débitos
1. Por capitalización con abono a la cuenta 3105, 3115, 3130 ó 3135, según el caso, y
2. Por el saldo, al liquidarse el ente económico."
"View","35","view","DIVIDENDOS O PARTICIPACIONES DECRETADOS EN ACCIONES, CUOTAS O PARTES DE","3","Descripción:
Comprende el valor apropiado de las ganancias acumuladas mientras se hace la correspondiente emisión de acciones y/o la respectiva escritura de reforma del ente económico por cuotas o partes de interés social y los pertinentes traslados en las respectivas cuentas patrimoniales."
"View","3505","view","DIVIDENDOS DECRETADOS EN ACCIONES","35","Descripción:
Registra el valor apropiado de las ganancias acumuladas mientras se hace la correspondiente emisión de acciones y los pertinentes traslados a las cuentas patrimoniales.
Dinámica:
Créditos
1. Por el valor de los dividendos decretados pagaderos en acciones, con cargo a los resultados de los ejercicios.
Débitos
1. Por el valor pagado en acciones liberadas de la sociedad."
"View","3510","view","PARTICIPACIONES DECRETADAS EN CUOTAS O PARTES DE INTERéS SOCIAL","35","Descripción:
Registra el valor apropiado de las ganancias acumuladas mientras se corre la correspondiente escritura pública de incremento del capital social.
Dinámica:
Créditos
1. Por el valor de las utilidades decretadas pagaderas en cuotas de participación con cargo a los resultados de los ejercicios.
Débitos
1. Por el valor de los aportes según la escritura pública de reforma."
"View","36","view","RESULTADOS DEL EJERCICIO","3","Descripción:
Comprende el valor de las utilidades o pérdidas obtenidas por el ente económico al cierre de cada ejercicio."
"View","3605","view","UTILIDAD DEL EJERCICIO","36","Descripción:
Registra el valor de los resultados positivos obtenidos por el ente económico, como consecuencia de las operaciones realizadas durante el período.
Dinámica:
Créditos
1. Por la diferencia resultante de comparar los ingresos con los costos de venta o costos en la prestación de servicios y los gastos, con cargo a la cuenta 5905 -ganancias y pérdidas-.
Débitos
1. Por el valor de la apropiación o distribución de las utilidades del ejercicio, sean éstos dividendos, participaciones, reservas y otros afines mediante el acta aprobada en el máximo órgano social, y
2. Por el traslado de las utilidades del ejercicio a la cuenta 3705 -utilidades acumuladas-."
"View","3610","view","PéRDIDA DEL EJERCICIO","36","Descripción:
Registra el resultado negativo de las operaciones, relacionadas o no, con el objeto social, y que constituye una disminución patrimonial para el ente económico.
Dinámica:
Créditos
1. Por el traslado de las pérdidas del ejercicio a la cuenta 3710 -pérdidas acumuladas-.
Débitos
1. Por la diferencia resultante de comparar los ingresos con los costos de venta o costos en la prestación de servicios y los gastos con abono a la cuenta 5905 -ganancias y pérdidas-."
"View","37","view","RESULTADOS DE EJERCICIOS ANTERIORES","3","Descripción:
Comprende el valor de los resultados obtenidos en ejercicios anteriores, por utilidades acumuladas que estén a disposición del máximo órgano social o por pérdidas acumuladas no enjugadas.
Dinámica:
3705 Utilidades acumuladas
Créditos
1. Por el valor de las utilidades del ejercicio que se encuentran a disposición del máximo órgano social.
Débitos
1. Por el valor de la apropiación o distribución de las utilidades acumuladas, y
2. Por la absorción de las pérdidas mediante la aplicación de utilidades.
3710 Pérdidas acumuladas
Créditos
1. Por la absorción de las pérdidas mediante la aplicación de utilidades.
Débitos
1. Por el valor de las pérdidas del ejercicio."
"View","3705","view","UTILIDADES ACUMULADAS","37",""
"View","3710","view","PéRDIDAS ACUMULADAS","37",""
"View","38","view","SUPERáVIT POR VALORIZACIONES","3","Descripción:
Comprende la valorización de inversiones, propiedades, planta y equipo así como de otros activos sujetos de valorización. Para el registro contable de las valorizaciones deben observarse las instrucciones del grupo 19 valorizaciones. Las contrapartidas de las diferentes cuentas y subcuentas de este grupo, se registran en las cuentas y subcuentas respectivas del grupo
19 -valorizaciones-."
"View","3805","view","DE INVERSIONES","38","Descripción:
Registra el valor correspondiente a la valorización de las inversiones que posee el ente económico. Para el registro contable de éstas deben observarse las instrucciones dadas en la cuenta 1905 -de inversiones-. Las valorizaciones no se deben utilizar para compensar cargos o abonos aplicables a cuentas de resultados o a ganancias o pérdidas.
Dinámica:
Créditos
1. Por el valor de las valorizaciones efectuadas con cargo a la cuenta
1905 -de inversiones-.
Débitos
1. Por la venta de inversiones valorizadas;
2. Por la disminución de la valorización de la respectiva inversión, y
3. Por el saldo registrado a la liquidación del ente económico."
"View","380505","view","Acciones","3805",""
"View","380510","view","Cuotas o partes de interés social","3805",""
"View","380515","view","Derechos fiduciarios","3805",""
"View","3810","view","DE PROPIEDADES, PLANTA Y EQUIPO","38","Descripción:
Registra la valorización del grupo propiedades, planta y equipo. Para el registro contable de estas valorizaciones deben observarse las instrucciones de la cuenta 1910 -de propiedades, planta y equipo-.
Dinámica:
Créditos
1. Por el valor de las valorizaciones efectuadas con cargo a la cuenta
1910 -de propiedad, planta y equipo-.
Débitos
1. Por la venta del bien valorizado;
2. Por haber sido dado de baja el bien valorizado;
3. Por disminución de la valorización, y
4. Por el saldo registrado a la liquidación del ente económico."
"View","381004","view","Terrenos","3810",""
"View","381006","view","Materiales proyectos petroleros","3810",""
"View","381008","view","Construcciones y edificaciones","3810",""
"View","381012","view","Maquinaria y equipo","3810",""
"View","381016","view","Equipo de oficina","3810",""
"View","381020","view","Equipo de computación y comunicación","3810",""
"View","381024","view","Equipo médico-científico","3810",""
"View","381028","view","Equipo de hoteles y restaurantes","3810",""
"View","381032","view","Flota y equipo de transporte","3810",""
"View","381036","view","Flota y equipo fluvial y/o marítimo","3810",""
"View","381040","view","Flota y equipo aéreo","3810",""
"View","381044","view","Flota y equipo férreo","3810",""
"View","381048","view","Acueductos, plantas y redes","3810",""
"View","381052","view","Armamento de vigilancia","3810",""
"View","381056","view","Envases y empaques","3810",""
"View","381060","view","Plantaciones agrícolas y forestales","3810",""
"View","381064","view","Vías de comunicación","3810",""
"View","381068","view","Minas y canteras","3810",""
"View","381072","view","Pozos artesianos","3810",""
"View","381076","view","Yacimientos","3810",""
"View","381080","view","Semovientes","3810",""
"View","3895","view","DE OTROS ACTIVOS","38","Descripción:
Registra el valor correspondiente a la valorización de aquellos bienes incluidos en la cuenta 1995 -de otros activos-. Para el registro contable de estas valorizaciones deben observarse las instrucciones dadas en dicha cuenta.
Dinámica:
Créditos
1. Por el valor de las valorizaciones efectuadas con cargo a la cuenta
1995 -de otros activos-.
Débitos
1. Por la venta del bien valorizado;
2. Por la disminución de la concurrencia de ésta, como consecuencia de desvalorizaciones, y
3. Por el saldo registrado a la liquidación del ente económico."
"View","389505","view","Bienes de arte y cultura","3895",""
"View","389510","view","Bienes entregados en comodato","3895",""
"View","389515","view","Bienes recibidos en pago","3895",""
"View","389520","view","Inventario de semovientes","3895",""
"View","4","view","INGRESOS","0","Descripción:
Agrupa las cuentas que representan los beneficios operativos y financieros que percibe el ente económico en el desarrollo del giro normal de su actividad comercial en un ejercicio determinado. Mediante el sistema de causación se registrarán como beneficios realizados y en consecuencia deben abonarse a las cuentas de ingresos los causados y no recibidos. Se entiende causado un ingreso cuando nace el derecho a exigir su pago, aunque no se haya hecho efectivo el cobro. Al final del ejercicio económico las cuentas de ingresos se cancelarán con abono al grupo 59 -ganancias y pérdidas-. Los ingresos se registrarán en moneda funcional, es decir en pesos, de suerte que las transacciones en moneda extranjera u otra unidad de medida deben ser reconocidas en moneda funcional utilizando la tasa de conversión, tasa de cambio o UPAC (hoy UVR) aplicable a la fecha de su ocurrencia, de acuerdo con el origen de la operación que los genera. Los ingresos se clasifican en operacionales y no operacionales."
